text,label,phishing_type,severity,confidence
"안내드립니다, 우리는 회의 후에 다시 만나는 것에 대해 이야기했습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 우리 얘기했어요, 결제 확인, 날 믿어요, 홀아비, 체류 기간 연장, 여행자

보안팀,
에이버리 웡",1,romance_dating,medium,0.71
"제목: 코드 검토 요약

워크숍에 참석해 주셔서 감사합니다. 다음은 참고 자료 및 슬라이드 데크에 대한 링크입니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
샘 칸",0,legitimate,low,0.97
"경고합니다. 귀하의 계정과 관련하여 긴급 공지입니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 기다리지 마세요, 재고가 있을 때까지, 긴급함

올림
테일러 가르시아",1,urgency,medium,0.87
"참고로 페이스북 보안팀입니다. 귀하의 계정에 보안 문제가 있습니다. 양호한 상태를 유지하려면 오늘 공식적인 단계에 따라 계정을 검토하세요. 응답하지 않으면 계정이 정지될 수 있습니다.

키워드: 아메리칸 익스프레스 은행 정부 경찰

지원 데스크,
케이시 리",1,authority_scam,high,0.81
"[안내] 수신인 귀하, 귀하의 계정과 관련하여 긴급 공지를 드립니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 시간에 민감한, 즉시, 최종 통지, 24시간, 지금, 곧 종료

지원 데스크,
카메론 리",1,urgency,medium,0.94
"제목: 네트워킹 이벤트 세부정보

분석에 도움을 주셔서 감사합니다. 명확성을 위해 변경 사항을 푸시하고 PR에 설명을 추가했습니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
케이시 웡",0,legitimate,low,0.98
"[안내] 수신인 귀하, 컨퍼런스 후에 다시 모임에 대해 이야기했습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 엔지니어, 좌초, 시리아

IT 데스크,
라일리 웡",1,romance_dating,medium,0.88
"제목: 성과 피드백

지난 회의의 의사록을 찾아보십시오. 편의를 위해 작업 항목은 마지막에 나열됩니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
케이시 마르티네즈",0,legitimate,low,0.98
"안녕하세요, 마지막 경고입니다. 응답하지 않으면 귀하의 계정이 제한됩니다. 처벌을 피하기 위해서는 즉각적인 조치가 필요합니다. 귀하의 사건이 해결되지 않은 경우 판사에게 회부됩니다.

키워드: 소환 동결 제거 소송

컴플라이언스팀,
라일리 가르시아",1,threats,high,0.92
"[안내] 수신인 귀하, 귀하의 계정에 관한 마지막 공지를 보내는 중입니다. 귀하의 액세스 권한은 24시간 이내에 만료됩니다. 중단을 방지하려면 최대한 빨리 응답하세요. 이 제안은 마지막 기회이며 곧 종료됩니다. 즉시 지침을 따르십시오.

키워드: 지금 행동이 곧 종료됩니다 마지막 기회

계정 서비스,
테일러 웡",1,urgency,high,0.79
"제목: 분기별 로드맵

다음주 수요일에 연구실을 예약했어요. 캘린더 초대에는 위치 및 장비 세부정보가 포함됩니다.

문서를 검토해 주셔서 감사합니다.

드림
제이미 칸",0,legitimate,low,0.99
"제목: 프로젝트 업데이트

제안서 초안을 첨부합니다. 고객을 위해 마무리할 수 있도록 금요일까지 피드백을 주시면 감사하겠습니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
케이시 김",0,legitimate,low,1.0
"제목: 예산 계획

안녕하세요. 목요일 오후 2시 회의실에서 회의를 확인합니다. 검토를 위해 초안 슬라이드를 가져오십시오.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
테일러 브라운",0,legitimate,low,0.95
"새로운 알림이 왔습니다. 업데이트를 보려면 여기를 클릭하십시오. 귀하의 편의를 위해 링크와 첨부 파일이 포함되어 있습니다. 자동 생성된 이 메시지에 답장하지 마세요.

키워드: 설치, 기밀, 여기를 클릭하세요

컴플라이언스팀,
케이시 가르시아",1,generic_phishing,medium,0.68
"사용자 여러분, 귀하의 계정과 관련하여 긴급 공지를 드립니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 만료, 재고가 지속되는 동안, 자정에 만료, 최대한 빨리, 긴급, 즉시

보안팀,
모건 리",1,urgency,high,0.79
"제목: 강의실 물류

내일 훈련 세션에 대해 간단히 알려드립니다. 자료는 공유드라이브에 있습니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
테일러 브라운",0,legitimate,low,0.98
"안내드립니다, 축하합니다! 귀하는 환불 대상으로 선정되었습니다. 3 BTC 선물을 받으려면 총액을 처리할 계좌 번호를 제공해 주세요. 이 제안은 오늘만 가능합니다.

키워드: 수수료 잭팟

위험 운영,
모건 가르시아",1,financial_scam,medium,0.81
"안녕하세요. IT 부서에서 귀하의 워크스테이션에서 맬웨어 감염을 감지했습니다. 바이러스 백신 검사를 실행하고 제공된 링크에서 보안 패치를 설치하여 문제를 해결하십시오.

키워드: 문제, 고객 서비스, 수리, 버그

지원 데스크,
모건 김",1,tech_support,high,0.88
"사용자 여러분, Microsoft 보안팀입니다. 귀하의 계정에 정책 관련 문제가 있습니다. 양호한 상태를 유지하려면 오늘 기밀 단계에 따라 계정을 검토하세요. 응답하지 않으면 보류될 수 있습니다.

키워드: 대행사 WhatsApp

보안팀,
알렉스 칸",1,authority_scam,high,0.89
"제목: 연구토론

워크숍에 참석해 주셔서 감사합니다. 다음은 참고 자료 및 슬라이드 데크에 대한 링크입니다.

오늘 나중에 슬라이드를 공유하겠습니다.

드림
에이버리 가르시아",0,legitimate,low,1.0
"안녕하세요. 귀하의 프로필이 제한되었습니다. 보안 링크를 사용하여 비밀번호를 업데이트하고 액세스를 복원하세요. 계속하려면 인증 코드를 입력하세요.

키워드: 비밀번호 업데이트 비밀번호 변경

계정 서비스,
알렉스 가르시아",1,credential_harvesting,high,0.95
"안녕하세요, 축하드립니다! 당신은 환불의 승자입니다. 3 BTC의 선물을 받으려면 총 처리를 위해 라우팅 번호를 제공하십시오. 이 제안은 시간 제한이 있습니다.

키워드: 복권 가격 수익 달러 투자

IT 데스크,
카메론 칸",1,financial_scam,high,0.75
"안녕하세요, 귀하의 계정이 잠겼습니다. 보안 링크를 사용하여 비밀번호를 업데이트하고 액세스를 복원하세요. 계속하려면 인증 코드를 입력하세요.

키워드: 설정 복구 키

보안팀,
제이미 가르시아",1,credential_harvesting,high,0.94
"제목: 컨퍼런스 등록

좋은 아침입니다. 업데이트된 다음 주 일정이 아래에 포함되어 있습니다. 항목을 확인하고 의견을 추가하세요.

문서를 검토해 주셔서 감사합니다.

드림
케이시 웡",0,legitimate,low,0.97
"제목: 교육 세션 메모

안녕하세요 팀, 오늘 동기화의 최신 노트를 공유합니다. 다음 단계는 문서에 첨부되어 있습니다. 당신의 생각을 알려주십시오.

타이밍이 맞는지 알려주세요.

드림
라일리 김",0,legitimate,low,0.99
"제목: 문서 검토

제안서 초안을 첨부합니다. 고객을 위해 마무리할 수 있도록 금요일까지 피드백을 주시면 감사하겠습니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
테일러 칸",0,legitimate,low,0.99
"안내드립니다, 우리는 회의 후에 다시 만나는 것에 대해 이야기했습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 파병, 좌초, 외로운, 체류 연장, 군인, 데이트

지원 데스크,
케이시 응우옌",1,romance_dating,medium,0.9
"제목: 팀 점심 계획

안녕하세요 팀, 오늘 동기화의 최신 노트를 공유합니다. 다음 단계는 문서에 첨부되어 있습니다. 당신의 생각을 알려주십시오.

문서를 검토해 주셔서 감사합니다.

드림
케이시 웡",0,legitimate,low,0.98
"제목: 교육 세션 메모

분석에 도움을 주셔서 감사합니다. 명확성을 위해 변경 사항을 푸시하고 PR에 설명을 추가했습니다.

이 초안에 대한 귀하의 의견에 감사드립니다.

드림
조던 리",0,legitimate,low,0.99
"고객님, Google 계정팀입니다. 귀하의 계정에 정책 관련 문제가 있습니다. 양호한 상태를 유지하려면 오늘 공식적인 단계에 따라 계정을 검토하세요. 응답하지 않으면 계정이 정지될 수 있습니다.

키워드: whatsapp 페이스북 경찰

감사합니다,
카메론 브라운",1,authority_scam,high,0.92
"제목: 사무실 유지보수

분석에 도움을 주셔서 감사합니다. 명확성을 위해 변경 사항을 푸시하고 PR에 설명을 추가했습니다.

만나기 전에 자유롭게 메모를 추가하세요.

드림
알렉스 김",0,legitimate,low,0.96
"귀하의 계정에 확인이 필요합니다. 액세스를 복원하려면 비밀번호를 재설정하고 사용자 이름, 2FA 인증 코드 및 복구 키를 입력하세요.

키워드: 액세스 코드, 백업 코드, 보안 질문, 활성화 코드, 로그인, 인증 코드

IT 데스크,
조던 리",1,credential_harvesting,high,0.79
"경고합니다. 귀하의 계정이 정지되었습니다. 보안 링크를 사용하여 사용자 이름을 확인하고 액세스를 복원하세요. 계속하려면 2FA 코드를 입력하세요.

키워드: 계정 보안 설정 로그인 개인정보 비밀번호

올림
조던 싱",1,credential_harvesting,high,0.95
"[안내] 수신인 귀하, 귀하의 계정과 관련하여 긴급 공지를 드립니다. 귀하의 액세스 권한이 곧 만료됩니다. 중단을 피하려면 지금 행동하고 지침을 즉시 따르십시오. 이 작업은 시간에 민감한 작업이므로 곧 종료됩니다.

키워드: 빠른, 즉각적인, 한정된 제안, 기다리지 마세요

보안팀,
샘 김",1,urgency,medium,0.87
"계정 소유자, 최종 경고입니다. 응답하지 않으면 귀하의 계정이 해지됩니다. 벌금을 피하려면 즉각적인 조치가 필요합니다. 귀하의 사건이 해결되지 않은 경우 법원에 회부됩니다.

키워드: 압수 위반 위반 체포

위험 운영,
알렉스 가르시아",1,threats,high,0.89
"사용자 여러분, 축하드립니다! 귀하는 보상을 받을 대상으로 선정되었습니다. €5,000의 선물을 받으려면 해당 금액을 처리할 신용 카드를 제공하십시오. 이 거래는 오늘만 가능합니다.

키워드 : 계좌번호 제공 10,000

위험 운영,
라일리 가르시아",1,financial_scam,medium,0.8
"친애하는 고객님, 우리가 우연히 만났던 어린이병원 자선 갈라 행사에 대해 말씀하셨던 기억이 납니다. 나는 지금 발이 묶인 여행자입니다. 호텔에서 숙박 연장을 위해 결제 확인을 요청하고 있습니다. 긴급 대출을 도와주시면 곧 교체 카드를 제공할 수 있습니다. 신탁 구축은 저에게 중요합니다.

키워드 : 체류기간 연장, 의료회의, 당시 처한 상황, 예상치 못한 상황, 언급한 것을 기억함

IT 데스크,
카메론 칸",1,social_engineering_advanced,high,0.87
"안녕하세요. 회의 후에 다시 만나자고 이야기를 나눴습니다. 출장 중에 예상치 못한 상황이 발생했습니다. 호텔에서 지갑을 도난당해 결제 인증에 실패했습니다. 임시 대출을 도와주실 수 있나요? 다음주에 다시 이전하겠습니다.

키워드: 파병, 미혼, 결혼, 사업가, 카드, 국제이슈

컴플라이언스팀,
샘 웡",1,romance_dating,medium,0.76
"제목 : 일정 확인

안녕하세요 팀, 오늘 동기화의 메모를 공유합니다. 다음 단계는 공유 문서에 있습니다. 당신의 생각을 알려주십시오.

타이밍이 맞는지 알려주세요.

드림
조던 싱",0,legitimate,low,1.0
"참고하세요. 이는 귀하의 계정과 관련하여 잠시 기다려 주시기 바랍니다. 귀하의 액세스 권한은 24시간 이내에 만료됩니다. 중단을 방지하려면 지금 양식을 작성하세요. 이 제안은 시간에 민감하며 곧 종료됩니다. 지금 지침을 따르십시오.

키워드: 서둘러라 마지막 기회

보안팀,
테일러 응우옌",1,urgency,medium,0.93
